ID,timestamp,logical_time,level,event
45820,2016-04-13 16:06:15,00:07:37,6,Level cowardly skipped
45820,2016-04-13 16:06:15,00:07:37,6,Game finished
45601,2016-04-13 16:08:00,00:31:24,4,Hint 1 taken
45430,2016-04-13 16:09:05,00:51:01,4,Wrong flag submited:63e8
45601,2016-04-13 16:10:04,00:33:28,4,Hint 2 taken
45476,2016-04-13 16:10:32,00:15:16,6,Hint 2 taken
45453,2016-04-13 16:10:49,00:55:53,3,Correct flag submited
45868,2016-04-13 16:11:00,00:29:06,5,Hint 1 taken
45699,2016-04-13 16:11:43,00:23:39,5,Correct flag submited
45601,2016-04-13 16:11:44,00:35:08,4,Help level accessed
45407,2016-04-13 16:13:19,00:51:22,3,Correct flag submited
45601,2016-04-13 16:13:34,00:36:58,4,Returned from help level
45601,2016-04-13 16:13:48,00:37:12,4,Help level accessed
